run_index,year,asocc_ssp_scenario,impact,reference_year,value,s_p,r_c
25,2027,SSP2,ECOTOX,2010,0.0001288455680307388,Paper,FR
25,2028,SSP2,ECOTOX,2010,0.00012589244110088326,Paper,FR
25,2029,SSP2,ECOTOX,2010,0.00012292447293123698,Paper,FR
25,2030,SSP2,ECOTOX,2010,0.00011995256312513191,Paper,FR
25,2019,,HTOX_nc,2010,0.00018767151355543013,Paper,FR
25,2020,,HTOX_nc,2010,0.00017318317559603786,Paper,FR
25,2021,,HTOX_nc,2010,0.00019495624790020244,Paper,FR
25,2022,,HTOX_nc,2010,0.00019275842512671873,Paper,FR
25,2023,,HTOX_nc,2010,0.00018232372675592676,Paper,FR
25,2024,,HTOX_nc,2010,0.0001751569754402899,Paper,FR
25,2025,,HTOX_nc,2010,0.00012500784309467112,Paper,FR
25,2026,SSP2,HTOX_nc,2010,0.00013203407602979146,Paper,FR
25,2027,SSP2,HTOX_nc,2010,0.00012910248840567547,Paper,FR
25,2028,SSP2,HTOX_nc,2010,0.0001261434728877245,Paper,FR
25,2029,SSP2,HTOX_nc,2010,0.00012316958653628432,Paper,FR
25,2030,SSP2,HTOX_nc,2010,0.00012019175068869148,Paper,FR
25,2019,,HTOX_c,2010,0.00018804498920429666,Paper,FR
25,2020,,HTOX_c,2010,0.00017352781873155234,Paper,FR
25,2021,,HTOX_c,2010,0.00019534422053283968,Paper,FR
25,2022,,HTOX_c,2010,0.0001931420239826923,Paper,FR
25,2023,,HTOX_c,2010,0.00018268656004300323,Paper,FR
25,2024,,HTOX_c,2010,0.00017550554653569345,Paper,FR
25,2025,,HTOX_c,2010,0.00012525661492172516,Paper,FR
25,2026,SSP2,HTOX_c,2010,0.00013229683040995028,Paper,FR
25,2027,SSP2,HTOX_c,2010,0.00012935940878061215,Paper,FR
25,2028,SSP2,HTOX_c,2010,0.00012639450467456575,Paper,FR
25,2029,SSP2,HTOX_c,2010,0.00012341470014133165,Paper,FR
25,2030,SSP2,HTOX_c,2010,0.00012043093825225108,Paper,FR
25,2019,,LU,2010,0.0001884184648531632,Paper,FR
25,2020,,LU,2010,0.00017387246186706685,Paper,FR
25,2021,,LU,2010,0.00019573219316547686,Paper,FR
25,2022,,LU,2010,0.00019352562283866587,Paper,FR
25,2023,,LU,2010,0.0001830493933300797,Paper,FR
25,2024,,LU,2010,0.00017585411763109703,Paper,FR
25,2025,,LU,2010,0.00012550538674877925,Paper,FR
25,2026,SSP2,LU,2010,0.00013255958479010905,Paper,FR
25,2027,SSP2,LU,2010,0.0001296163291555488,Paper,FR
25,2028,SSP2,LU,2010,0.00012664553646140697,Paper,FR
25,2029,SSP2,LU,2010,0.00012365981374637896,Paper,FR
25,2030,SSP2,LU,2010,0.00012067012581581066,Paper,FR
25,2019,,WU,2010,0.00018879194050202972,Paper,FR
25,2020,,WU,2010,0.00017421710500258134,Paper,FR
25,2021,,WU,2010,0.0001961201657981141,Paper,FR
25,2022,,WU,2010,0.00019390922169463943,Paper,FR
25,2023,,WU,2010,0.00018341222661715618,Paper,FR
25,2024,,WU,2010,0.00017620268872650059,Paper,FR
25,2025,,WU,2010,0.00012575415857583332,Paper,FR
25,2026,SSP2,WU,2010,0.00013282233917026785,Paper,FR
25,2027,SSP2,WU,2010,0.00012987324953048546,Paper,FR
25,2028,SSP2,WU,2010,0.00012689656824824822,Paper,FR
25,2029,SSP2,WU,2010,0.0001239049273514263,Paper,FR
25,2030,SSP2,WU,2010,0.00012090931337937025,Paper,FR
25,2019,,FRD,2010,0.00018916541615089625,Paper,FR
25,2020,,FRD,2010,0.00017456174813809588,Paper,FR
25,2021,,FRD,2010,0.00019650813843075131,Paper,FR
25,2022,,FRD,2010,0.00019429282055061301,Paper,FR
25,2023,,FRD,2010,0.00018377505990423265,Paper,FR
25,2024,,FRD,2010,0.00017655125982190414,Paper,FR
25,2025,,FRD,2010,0.0001260029304028874,Paper,FR
25,2026,SSP2,FRD,2010,0.00013308509355042662,Paper,FR
25,2027,SSP2,FRD,2010,0.00013013016990542212,Paper,FR
25,2028,SSP2,FRD,2010,0.00012714760003508947,Paper,FR
25,2029,SSP2,FRD,2010,0.00012415004095647363,Paper,FR
25,2030,SSP2,FRD,2010,0.00012114850094292982,Paper,FR
25,2019,,MRD,2010,0.00018953889179976275,Paper,FR
25,2020,,MRD,2010,0.00017490639127361036,Paper,FR
25,2021,,MRD,2010,0.00019689611106338853,Paper,FR
25,2022,,MRD,2010,0.0001946764194065866,Paper,FR
25,2023,,MRD,2010,0.0001841378931913091,Paper,FR
25,2024,,MRD,2010,0.00017689983091730773,Paper,FR
25,2025,,MRD,2010,0.00012625170222994148,Paper,FR
25,2026,SSP2,MRD,2010,0.00013334784793058544,Paper,FR
25,2027,SSP2,MRD,2010,0.0001303870902803588,Paper,FR
25,2028,SSP2,MRD,2010,0.00012739863182193071,Paper,FR
25,2029,SSP2,MRD,2010,0.00012439515456152096,Paper,FR
25,2030,SSP2,MRD,2010,0.00012138768850648942,Paper,FR
26,2019,,GWP_100,2010,0.00018763222509339932,Paper,FR
26,2020,,GWP_100,2010,0.00017314692022360608,Paper,FR
26,2021,,GWP_100,2010,0.00019491543440113598,Paper,FR
26,2022,,GWP_100,2010,0.00019271807173518244,Paper,FR
26,2023,,GWP_100,2010,0.00018228555783683905,Paper,FR
26,2024,,GWP_100,2010,0.0001751203068588486,Paper,FR
26,2025,,GWP_100,2010,0.00012498167308195083,Paper,FR
26,2026,SSP2,GWP_100,2010,0.00013200643509652144,Paper,FR
26,2027,SSP2,GWP_100,2010,0.0001290754611913811,Paper,FR
26,2028,SSP2,GWP_100,2010,0.00012611706513435217,Paper,FR
26,2029,SSP2,GWP_100,2010,0.00012314380135699786,Paper,FR
26,2030,SSP2,GWP_100,2010,0.000120166588910306,Paper,FR
26,2019,,ODP,2010,0.0001880132042306448,Paper,FR
26,2020,,ODP,2010,0.00017349848757431394,Paper,FR
26,2021,,ODP,2010,0.00019531120178063068,Paper,FR
26,2022,,ODP,2010,0.00019310937746459396,Paper,FR
26,2023,,ODP,2010,0.00018265568079691384,Paper,FR
26,2024,,ODP,2010,0.00017547588108597317,Paper,FR
26,2025,,ODP,2010,0.00012523544297653345,Paper,FR
26,2026,SSP2,ODP,2010,0.0001322744684672758,Paper,FR
26,2027,SSP2,ODP,2010,0.0001293375433460844,Paper,FR
26,2028,SSP2,ODP,2010,0.00012637314039350822,Paper,FR
26,2029,SSP2,ODP,2010,0.00012339383953234202,Paper,FR
26,2030,SSP2,ODP,2010,0.00012041058198423556,Paper,FR
26,2019,,PM,2010,0.00018839418336789027,Paper,FR
26,2020,,PM,2010,0.00017385005492502178,Paper,FR
26,2021,,PM,2010,0.00019570696916012533,Paper,FR
26,2022,,PM,2010,0.0001935006831940055,Paper,FR
26,2023,,PM,2010,0.00018302580375698864,Paper,FR
26,2024,,PM,2010,0.0001758314553130977,Paper,FR
26,2025,,PM,2010,0.0001254892128711161,Paper,FR
26,2026,SSP2,PM,2010,0.00013254250183803018,Paper,FR
26,2027,SSP2,PM,2010,0.00012959962550078774,Paper,FR
26,2028,SSP2,PM,2010,0.00012662921565266427,Paper,FR
26,2029,SSP2,PM,2010,0.00012364387770768618,Paper,FR
26,2030,SSP2,PM,2010,0.00012065457505816511,Paper,FR
26,2019,,IR,2010,0.00018877516250513575,Paper,FR
26,2020,,IR,2010,0.00017420162227572958,Paper,FR
26,2021,,IR,2010,0.00019610273653962004,Paper,FR
26,2022,,IR,2010,0.00019389198892341705,Paper,FR
26,2023,,IR,2010,0.00018339592671706345,Paper,FR
26,2024,,IR,2010,0.00017618702954022228,Paper,FR
26,2025,,IR,2010,0.00012574298276569877,Paper,FR
26,2026,SSP2,IR,2010,0.00013281053520878452,Paper,FR
26,2027,SSP2,IR,2010,0.00012986170765549103,Paper,FR
26,2028,SSP2,IR,2010,0.00012688529091182027,Paper,FR
26,2029,SSP2,IR,2010,0.00012389391588303036,Paper,FR
26,2030,SSP2,IR,2010,0.00012089856813209467,Paper,FR
26,2019,,POF,2010,0.00018915614164238126,Paper,FR
26,2020,,POF,2010,0.00017455318962643742,Paper,FR
26,2021,,POF,2010,0.00019649850391911474,Paper,FR
26,2022,,POF,2010,0.00019428329465282857,Paper,FR
26,2023,,POF,2010,0.00018376604967713825,Paper,FR
26,2024,,POF,2010,0.00017654260376734685,Paper,FR
26,2025,,POF,2010,0.0001259967526602814,Paper,FR
26,2026,SSP2,POF,2010,0.00013307856857953888,Paper,FR
26,2027,SSP2,POF,2010,0.00013012378981019435,Paper,FR
26,2028,SSP2,POF,2010,0.00012714136617097632,Paper,FR
26,2029,SSP2,POF,2010,0.00012414395405837452,Paper,FR
26,2030,SSP2,POF,2010,0.00012114256120602424,Paper,FR
26,2019,,AC,2010,0.0001895371207796267,Paper,FR
26,2020,,AC,2010,0.00017490475697714525,Paper,FR
26,2021,,AC,2010,0.00019689427129860942,Paper,FR
26,2022,,AC,2010,0.0001946746003822401,Paper,FR
26,2023,,AC,2010,0.00018413617263721304,Paper,FR
26,2024,,AC,2010,0.00017689817799447142,Paper,FR
26,2025,,AC,2010,0.00012625052255486405,Paper,FR
26,2026,SSP2,AC,2010,0.00013334660195029322,Paper,FR
26,2027,SSP2,AC,2010,0.00013038587196489764,Paper,FR
26,2028,SSP2,AC,2010,0.00012739744143013237,Paper,FR
26,2029,SSP2,AC,2010,0.00012439399223371868,Paper,FR
26,2030,SSP2,AC,2010,0.00012138655427995378,Paper,FR
26,2019,,TEU,2010,0.00018991809991687221,Paper,FR
26,2020,,TEU,2010,0.00017525632432785308,Paper,FR
26,2021,,TEU,2010,0.00019729003867810413,Paper,FR
26,2022,,TEU,2010,0.00019506590611165166,Paper,FR
26,2023,,TEU,2010,0.00018450629559728783,Paper,FR
26,2024,,TEU,2010,0.00017725375222159598,Paper,FR
26,2025,,TEU,2010,0.00012650429244944668,Paper,FR
26,2026,SSP2,TEU,2010,0.00013361463532104761,Paper,FR
26,2027,SSP2,TEU,2010,0.00013064795411960096,Paper,FR
26,2028,SSP2,TEU,2010,0.00012765351668928842,Paper,FR
26,2029,SSP2,TEU,2010,0.00012464403040906284,Paper,FR
26,2030,SSP2,TEU,2010,0.00012163054735388334,Paper,FR
26,2019,,FEU,2010,0.00019029907905411766,Paper,FR
26,2020,,FEU,2010,0.00017560789167856092,Paper,FR
26,2021,,FEU,2010,0.00019768580605759883,Paper,FR
26,2022,,FEU,2010,0.0001954572118410632,Paper,FR
26,2023,,FEU,2010,0.00018487641855736265,Paper,FR
26,2024,,FEU,2010,0.00017760932644872058,Paper,FR
26,2025,,FEU,2010,0.0001267580623440293,Paper,FR
26,2026,SSP2,FEU,2010,0.00013388266869180195,Paper,FR
26,2027,SSP2,FEU,2010,0.00013091003627430429,Paper,FR
26,2028,SSP2,FEU,2010,0.00012790959194844447,Paper,FR
26,2029,SSP2,FEU,2010,0.000124894068584407,Paper,FR
26,2030,SSP2,FEU,2010,0.00012187454042781289,Paper,FR
26,2019,,MEU,2010,0.00019068005819136314,Paper,FR
26,2020,,MEU,2010,0.00017595945902926872,Paper,FR
26,2021,,MEU,2010,0.0001980815734370935,Paper,FR
26,2022,,MEU,2010,0.00019584851757047472,Paper,FR
26,2023,,MEU,2010,0.0001852465415174374,Paper,FR
26,2024,,MEU,2010,0.00017796490067584512,Paper,FR
26,2025,,MEU,2010,0.00012701183223861194,Paper,FR
26,2026,SSP2,MEU,2010,0.0001341507020625563,Paper,FR
26,2027,SSP2,MEU,2010,0.00013117211842900758,Paper,FR
26,2028,SSP2,MEU,2010,0.0001281656672076005,Paper,FR
26,2029,SSP2,MEU,2010,0.00012514410675975112,Paper,FR
26,2030,SSP2,MEU,2010,0.00012211853350174243,Paper,FR
26,2019,,ECOTOX,2010,0.00019106103732860862,Paper,FR
26,2020,,ECOTOX,2010,0.00017631102637997656,Paper,FR
26,2021,,ECOTOX,2010,0.00019847734081658819,Paper,FR
26,2022,,ECOTOX,2010,0.00019623982329988624,Paper,FR
26,2023,,ECOTOX,2010,0.0001856166644775122,Paper,FR
26,2024,,ECOTOX,2010,0.0001783204749029697,Paper,FR
26,2025,,ECOTOX,2010,0.0001272656021331946,Paper,FR
26,2026,SSP2,ECOTOX,2010,0.00013441873543331066,Paper,FR
26,2027,SSP2,ECOTOX,2010,0.0001314342005837109,Paper,FR
26,2028,SSP2,ECOTOX,2010,0.00012842174246675654,Paper,FR
26,2029,SSP2,ECOTOX,2010,0.00012539414493509528,Paper,FR
26,2030,SSP2,ECOTOX,2010,0.000122362526575672,Paper,FR
26,2019,,HTOX_nc,2010,0.0001914420164658541,Paper,FR
26,2020,,HTOX_nc,2010,0.0001766625937306844,Paper,FR
26,2021,,HTOX_nc,2010,0.00019887310819608286,Paper,FR
26,2022,,HTOX_nc,2010,0.0001966311290292978,Paper,FR
26,2023,,HTOX_nc,2010,0.00018598678743758702,Paper,FR
26,2024,,HTOX_nc,2010,0.00017867604913009423,Paper,FR
26,2025,,HTOX_nc,2010,0.00012751937202777722,Paper,FR
26,2026,SSP2,HTOX_nc,2010,0.00013468676880406502,Paper,FR
26,2027,SSP2,HTOX_nc,2010,0.0001316962827384142,Paper,FR
26,2028,SSP2,HTOX_nc,2010,0.0001286778177259126,Paper,FR
26,2029,SSP2,HTOX_nc,2010,0.00012564418311043944,Paper,FR
26,2030,SSP2,HTOX_nc,2010,0.00012260651964960155,Paper,FR
26,2019,,HTOX_c,2010,0.00019182299560309958,Paper,FR
26,2020,,HTOX_c,2010,0.00017701416108139223,Paper,FR
26,2021,,HTOX_c,2010,0.00019926887557557757,Paper,FR
26,2022,,HTOX_c,2010,0.00019702243475870935,Paper,FR
26,2023,,HTOX_c,2010,0.00018635691039766181,Paper,FR
26,2024,,HTOX_c,2010,0.0001790316233572188,Paper,FR
26,2025,,HTOX_c,2010,0.00012777314192235988,Paper,FR
26,2026,SSP2,HTOX_c,2010,0.0001349548021748194,Paper,FR
26,2027,SSP2,HTOX_c,2010,0.0001319583648931175,Paper,FR
26,2028,SSP2,HTOX_c,2010,0.00012893389298506864,Paper,FR
26,2029,SSP2,HTOX_c,2010,0.0001258942212857836,Paper,FR
26,2030,SSP2,HTOX_c,2010,0.00012285051272353112,Paper,FR
26,2019,,LU,2010,0.00019220397474034508,Paper,FR
26,2020,,LU,2010,0.00017736572843210003,Paper,FR
26,2021,,LU,2010,0.00019966464295507224,Paper,FR
26,2022,,LU,2010,0.00019741374048812087,Paper,FR
26,2023,,LU,2010,0.0001867270333577366,Paper,FR
26,2024,,LU,2010,0.00017938719758434337,Paper,FR
26,2025,,LU,2010,0.00012802691181694253,Paper,FR
26,2026,SSP2,LU,2010,0.00013522283554557373,Paper,FR
26,2027,SSP2,LU,2010,0.00013222044704782083,Paper,FR
26,2028,SSP2,LU,2010,0.0001291899682442247,Paper,FR
26,2029,SSP2,LU,2010,0.00012614425946112776,Paper,FR
26,2030,SSP2,LU,2010,0.00012309450579746066,Paper,FR
26,2019,,WU,2010,0.00019258495387759053,Paper,FR
26,2020,,WU,2010,0.00017771729578280787,Paper,FR
26,2021,,WU,2010,0.00020006041033456695,Paper,FR
26,2022,,WU,2010,0.0001978050462175324,Paper,FR
26,2023,,WU,2010,0.00018709715631781143,Paper,FR
26,2024,,WU,2010,0.00017974277181146794,Paper,FR
26,2025,,WU,2010,0.00012828068171152516,Paper,FR
26,2026,SSP2,WU,2010,0.0001354908689163281,Paper,FR
26,2027,SSP2,WU,2010,0.00013248252920252415,Paper,FR
26,2028,SSP2,WU,2010,0.00012944604350338074,Paper,FR
26,2029,SSP2,WU,2010,0.00012639429763647192,Paper,FR
26,2030,SSP2,WU,2010,0.0001233384988713902,Paper,FR
26,2019,,FRD,2010,0.00019296593301483604,Paper,FR
26,2020,,FRD,2010,0.0001780688631335157,Paper,FR
26,2021,,FRD,2010,0.00020045617771406165,Paper,FR
26,2022,,FRD,2010,0.00019819635194694396,Paper,FR
26,2023,,FRD,2010,0.00018746727927788622,Paper,FR
26,2024,,FRD,2010,0.0001800983460385925,Paper,FR
26,2025,,FRD,2010,0.0001285344516061078,Paper,FR
26,2026,SSP2,FRD,2010,0.00013575890228708243,Paper,FR
26,2027,SSP2,FRD,2010,0.00013274461135722744,Paper,FR
26,2028,SSP2,FRD,2010,0.0001297021187625368,Paper,FR
26,2029,SSP2,FRD,2010,0.00012664433581181607,Paper,FR
26,2030,SSP2,FRD,2010,0.00012358249194531975,Paper,FR
26,2019,,MRD,2010,0.0001933469121520815,Paper,FR
26,2020,,MRD,2010,0.00017842043048422353,Paper,FR
26,2021,,MRD,2010,0.00020085194509355633,Paper,FR
26,2022,,MRD,2010,0.0001985876576763555,Paper,FR
26,2023,,MRD,2010,0.000187837402237961,Paper,FR
26,2024,,MRD,2010,0.00018045392026571708,Paper,FR
26,2025,,MRD,2010,0.00012878822150069044,Paper,FR
26,2026,SSP2,MRD,2010,0.00013602693565783683,Paper,FR
26,2027,SSP2,MRD,2010,0.00013300669351193076,Paper,FR
26,2028,SSP2,MRD,2010,0.00012995819402169284,Paper,FR
26,2029,SSP2,MRD,2010,0.00012689437398716023,Paper,FR
26,2030,SSP2,MRD,2010,0.00012382648501924932,Paper,FR
27,2019,,GWP_100,2010,0.00019478989633994515,Paper,FR
27,2020,,GWP_100,2010,0.00017975201554609432,Paper,FR
27,2021,,GWP_100,2010,0.00020235094074673587,Paper,FR
27,2022,,GWP_100,2010,0.0002000697545288072,Paper,FR
27,2023,,GWP_100,2010,0.00018923926792229924,Paper,FR
27,2024,,GWP_100,2010,0.0001818006816423695,Paper,FR
27,2025,,GWP_100,2010,0.0001297493920988658,Paper,FR
27,2026,SSP2,GWP_100,2010,0.0001370421301344024,Paper,FR
27,2027,SSP2,GWP_100,2010,0.00013399934735616064,Paper,FR
27,2028,SSP2,GWP_100,2010,0.00013092809634373826,Paper,FR
27,2029,SSP2,GWP_100,2010,0.00012784141044693207,Paper,FR
27,2030,SSP2,GWP_100,2010,0.00012475062524953636,Paper,FR
27,2019,,ODP,2010,0.0001951854088198232,Paper,FR
27,2020,,ODP,2010,0.00018011699425786307,Paper,FR
27,2021,,ODP,2010,0.00020276180560104397,Paper,FR
27,2022,,ODP,2010,0.0002004759875329266,Paper,FR
27,2023,,ODP,2010,0.0001896235100906694,Paper,FR
27,2024,,ODP,2010,0.0001821698200822525,Paper,FR
27,2025,,ODP,2010,0.0001300128426411985,Paper,FR
27,2026,SSP2,ODP,2010,0.00013732038826665496,Paper,FR
27,2027,SSP2,ODP,2010,0.0001342714272492696,Paper,FR
27,2028,SSP2,ODP,2010,0.0001311939401941824,Paper,FR
27,2029,SSP2,ODP,2010,0.00012810098691484463,Paper,FR
27,2030,SSP2,ODP,2010,0.00012500392601146434,Paper,FR
27,2019,,PM,2010,0.00019558092129970126,Paper,FR
27,2020,,PM,2010,0.00018048197296963178,Paper,FR
27,2021,,PM,2010,0.00020317267045535207,Paper,FR
27,2022,,PM,2010,0.000200882220537046,Paper,FR
27,2023,,PM,2010,0.00019000775225903955,Paper,FR
27,2024,,PM,2010,0.00018253895852213546,Paper,FR
27,2025,,PM,2010,0.00013027629318353127,Paper,FR
27,2026,SSP2,PM,2010,0.00013759864639890758,Paper,FR
27,2027,SSP2,PM,2010,0.00013454350714237856,Paper,FR
27,2028,SSP2,PM,2010,0.00013145978404462653,Paper,FR
27,2029,SSP2,PM,2010,0.0001283605633827572,Paper,FR
27,2030,SSP2,PM,2010,0.00012525722677339234,Paper,FR
27,2019,,IR,2010,0.00019597643377957934,Paper,FR
27,2020,,IR,2010,0.00018084695168140048,Paper,FR
27,2021,,IR,2010,0.00020358353530966017,Paper,FR
27,2022,,IR,2010,0.0002012884535411654,Paper,FR
27,2023,,IR,2010,0.0001903919944274097,Paper,FR
27,2024,,IR,2010,0.00018290809696201846,Paper,FR
27,2025,,IR,2010,0.00013053974372586398,Paper,FR
27,2026,SSP2,IR,2010,0.00013787690453116017,Paper,FR
27,2027,SSP2,IR,2010,0.0001348155870354875,Paper,FR
27,2028,SSP2,IR,2010,0.00013172562789507064,Paper,FR
27,2029,SSP2,IR,2010,0.00012862013985066975,Paper,FR
27,2030,SSP2,IR,2010,0.00012551052753532031,Paper,FR
27,2019,,POF,2010,0.0001963719462594574,Paper,FR
27,2020,,POF,2010,0.00018121193039316922,Paper,FR
27,2021,,POF,2010,0.00020399440016396827,Paper,FR
27,2022,,POF,2010,0.0002016946865452848,Paper,FR
27,2023,,POF,2010,0.00019077623659577984,Paper,FR
27,2024,,POF,2010,0.00018327723540190142,Paper,FR
27,2025,,POF,2010,0.0001308031942681967,Paper,FR
27,2026,SSP2,POF,2010,0.00013815516266341276,Paper,FR
27,2027,SSP2,POF,2010,0.00013508766692859649,Paper,FR
27,2028,SSP2,POF,2010,0.0001319914717455148,Paper,FR
27,2029,SSP2,POF,2010,0.00012887971631858231,Paper,FR
27,2030,SSP2,POF,2010,0.00012576382829724834,Paper,FR
27,2019,,AC,2010,0.00019676745873933545,Paper,FR
27,2020,,AC,2010,0.00018157690910493792,Paper,FR
27,2021,,AC,2010,0.00020440526501827635,Paper,FR
27,2022,,AC,2010,0.0002021009195494042,Paper,FR
27,2023,,AC,2010,0.00019116047876415,Paper,FR
27,2024,,AC,2010,0.00018364637384178442,Paper,FR
27,2025,,AC,2010,0.00013106664481052943,Paper,FR
27,2026,SSP2,AC,2010,0.00013843342079566536,Paper,FR
27,2027,SSP2,AC,2010,0.0001353597468217054,Paper,FR
27,2028,SSP2,AC,2010,0.00013225731559595894,Paper,FR
27,2029,SSP2,AC,2010,0.00012913929278649485,Paper,FR
27,2030,SSP2,AC,2010,0.00012601712905917632,Paper,FR
27,2019,,TEU,2010,0.00019716297121921353,Paper,FR
27,2020,,TEU,2010,0.00018194188781670665,Paper,FR
27,2021,,TEU,2010,0.00020481612987258445,Paper,FR
27,2022,,TEU,2010,0.00020250715255352362,Paper,FR
27,2023,,TEU,2010,0.00019154472093252015,Paper,FR
27,2024,,TEU,2010,0.0001840155122816674,Paper,FR
27,2025,,TEU,2010,0.00013133009535286214,Paper,FR
27,2026,SSP2,TEU,2010,0.00013871167892791795,Paper,FR
27,2027,SSP2,TEU,2010,0.00013563182671481438,Paper,FR
27,2028,SSP2,TEU,2010,0.00013252315944640308,Paper,FR
27,2029,SSP2,TEU,2010,0.0001293988692544074,Paper,FR
27,2030,SSP2,TEU,2010,0.00012627042982110432,Paper,FR
27,2019,,FEU,2010,0.00019755848369909157,Paper,FR
27,2020,,FEU,2010,0.00018230686652847538,Paper,FR
27,2021,,FEU,2010,0.00020522699472689255,Paper,FR
27,2022,,FEU,2010,0.00020291338555764304,Paper,FR
27,2023,,FEU,2010,0.0001919289631008903,Paper,FR
27,2024,,FEU,2010,0.0001843846507215504,Paper,FR
27,2025,,FEU,2010,0.00013159354589519485,Paper,FR
27,2026,SSP2,FEU,2010,0.00013898993706017054,Paper,FR
27,2027,SSP2,FEU,2010,0.00013590390660792333,Paper,FR
27,2028,SSP2,FEU,2010,0.00013278900329684722,Paper,FR
27,2029,SSP2,FEU,2010,0.00012965844572231994,Paper,FR
27,2030,SSP2,FEU,2010,0.0001265237305830323,Paper,FR
27,2019,,MEU,2010,0.00019795399617896962,Paper,FR
27,2020,,MEU,2010,0.00018267184524024406,Paper,FR
27,2021,,MEU,2010,0.00020563785958120062,Paper,FR
27,2022,,MEU,2010,0.00020331961856176242,Paper,FR
27,2023,,MEU,2010,0.0001923132052692604,Paper,FR
27,2024,,MEU,2010,0.00018475378916143337,Paper,FR
27,2025,,MEU,2010,0.00013185699643752756,Paper,FR
27,2026,SSP2,MEU,2010,0.0001392681951924231,Paper,FR
27,2027,SSP2,MEU,2010,0.00013617598650103227,Paper,FR
27,2028,SSP2,MEU,2010,0.00013305484714729133,Paper,FR
27,2029,SSP2,MEU,2010,0.0001299180221902325,Paper,FR
27,2030,SSP2,MEU,2010,0.00012677703134496027,Paper,FR
27,2019,,ECOTOX,2010,0.00019834950865884766,Paper,FR
27,2020,,ECOTOX,2010,0.0001830368239520128,Paper,FR
27,2021,,ECOTOX,2010,0.0002060487244355087,Paper,FR
27,2022,,ECOTOX,2010,0.0002037258515658818,Paper,FR
27,2023,,ECOTOX,2010,0.00019269744743763057,Paper,FR
27,2024,,ECOTOX,2010,0.00018512292760131636,Paper,FR
27,2025,,ECOTOX,2010,0.0001321204469798603,Paper,FR
27,2026,SSP2,ECOTOX,2010,0.00013954645332467573,Paper,FR
27,2027,SSP2,ECOTOX,2010,0.00013644806639414125,Paper,FR
27,2028,SSP2,ECOTOX,2010,0.0001333206909977355,Paper,FR
27,2029,SSP2,ECOTOX,2010,0.00013017759865814507,Paper,FR
27,2030,SSP2,ECOTOX,2010,0.00012703033210688828,Paper,FR
27,2019,,HTOX_nc,2010,0.00019874502113872573,Paper,FR
27,2020,,HTOX_nc,2010,0.00018340180266378152,Paper,FR
27,2021,,HTOX_nc,2010,0.0002064595892898168,Paper,FR
27,2022,,HTOX_nc,2010,0.00020413208457000122,Paper,FR
27,2023,,HTOX_nc,2010,0.00019308168960600072,Paper,FR
27,2024,,HTOX_nc,2010,0.0001854920660411993,Paper,FR
27,2025,,HTOX_nc,2010,0.000132383897522193,Paper,FR
27,2026,SSP2,HTOX_nc,2010,0.0001398247114569283,Paper,FR
27,2027,SSP2,HTOX_nc,2010,0.0001367201462872502,Paper,FR
27,2028,SSP2,HTOX_nc,2010,0.00013358653484817963,Paper,FR
27,2029,SSP2,HTOX_nc,2010,0.0001304371751260576,Paper,FR
27,2030,SSP2,HTOX_nc,2010,0.00012728363286881625,Paper,FR
27,2019,,HTOX_c,2010,0.00019914053361860378,Paper,FR
27,2020,,HTOX_c,2010,0.00018376678137555023,Paper,FR
27,2021,,HTOX_c,2010,0.0002068704541441249,Paper,FR
27,2022,,HTOX_c,2010,0.00020453831757412066,Paper,FR
27,2023,,HTOX_c,2010,0.00019346593177437088,Paper,FR
27,2024,,HTOX_c,2010,0.0001858612044810823,Paper,FR
27,2025,,HTOX_c,2010,0.00013264734806452572,Paper,FR
27,2026,SSP2,HTOX_c,2010,0.0001401029695891809,Paper,FR
27,2027,SSP2,HTOX_c,2010,0.00013699222618035914,Paper,FR
27,2028,SSP2,HTOX_c,2010,0.00013385237869862376,Paper,FR
27,2029,SSP2,HTOX_c,2010,0.00013069675159397016,Paper,FR
27,2030,SSP2,HTOX_c,2010,0.00012753693363074426,Paper,FR
27,2019,,LU,2010,0.00019953604609848188,Paper,FR
27,2020,,LU,2010,0.00018413176008731893,Paper,FR
27,2021,,LU,2010,0.00020728131899843297,Paper,FR
27,2022,,LU,2010,0.00020494455057824004,Paper,FR
27,2023,,LU,2010,0.00019385017394274104,Paper,FR
27,2024,,LU,2010,0.0001862303429209653,Paper,FR
27,2025,,LU,2010,0.00013291079860685846,Paper,FR
27,2026,SSP2,LU,2010,0.0001403812277214335,Paper,FR
27,2027,SSP2,LU,2010,0.0001372643060734681,Paper,FR
27,2028,SSP2,LU,2010,0.0001341182225490679,Paper,FR
27,2029,SSP2,LU,2010,0.0001309563280618827,Paper,FR
27,2030,SSP2,LU,2010,0.00012779023439267223,Paper,FR
27,2019,,WU,2010,0.00019993155857835992,Paper,FR
27,2020,,WU,2010,0.00018449673879908767,Paper,FR
27,2021,,WU,2010,0.00020769218385274107,Paper,FR
27,2022,,WU,2010,0.00020535078358235946,Paper,FR
27,2023,,WU,2010,0.00019423441611111117,Paper,FR
27,2024,,WU,2010,0.00018659948136084828,Paper,FR
27,2025,,WU,2010,0.00013317424914919117,Paper,FR
27,2026,SSP2,WU,2010,0.0001406594858536861,Paper,FR
27,2027,SSP2,WU,2010,0.00013753638596657706,Paper,FR
27,2028,SSP2,WU,2010,0.00013438406639951203,Paper,FR
